Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
219;0.208948;-1.02087;5.68349;1.08793;5.79229;-0.0013406;6.70302;-0.0195304;0.0892725
220;0.208948;-1.02106;5.68329;1.08813;5.79248;-0.0013406;6.70302;-0.0197227;0.0894665
221;0.208948;-1.02126;5.6831;1.08832;5.79268;-0.0013406;6.70302;-0.0199151;0.0896605
222;0.208948;-1.02145;5.68291;1.08851;5.79287;-0.0013406;6.70302;-0.0201074;0.0898545
223;0.208947;-1.02164;5.68272;1.08871;5.79306;-0.0013406;6.70301;-0.0202997;0.0900485
224;0.208947;-1.02183;5.68252;1.0889;5.79326;-0.0013406;6.70301;-0.0204921;0.0902426
225;0.208947;-1.02203;5.68233;1.0891;5.79345;-0.0013406;6.70301;-0.0206844;0.0904366
226;0.208946;-1.02222;5.68214;1.08929;5.79364;-0.0013406;6.70301;-0.0208768;0.0906307
227;0.208946;-1.02241;5.68194;1.08948;5.79384;-0.0013406;6.70301;-0.0210691;0.0908247
228;0.208946;-1.0226;5.68175;1.08968;5.79403;-0.0013406;6.70301;-0.0212615;0.0910187
229;0.208945;-1.02279;5.68156;1.08987;5.79423;-0.0013406;6.70301;-0.0214539;0.0912128
230;0.208945;-1.02299;5.68137;1.09007;5.79442;-0.0013406;6.70301;-0.0216462;0.0914069
231;0.208945;-1.02318;5.68117;1.09026;5.79461;-0.0013406;6.70301;-0.0218386;0.0916009
232;0.208945;-1.02337;5.68098;1.09045;5.79481;-0.0013406;6.70301;-0.022031;0.091795
233;0.208944;-1.02356;5.68079;1.09065;5.795;-0.0013406;6.70301;-0.0222234;0.0919891
234;0.208944;-1.02376;5.6806;1.09084;5.7952;-0.0013406;6.70301;-0.0224158;0.0921831
235;0.208944;-1.02395;5.6804;1.09104;5.79539;-0.0013406;6.70301;-0.0226082;0.0923772
236;0.208943;-1.02414;5.68021;1.09123;5.79558;-0.0013406;6.70301;-0.0228006;0.0925713
237;0.208943;-1.02433;5.68002;1.09142;5.79578;-0.0013406;6.70301;-0.022993;0.0927654
238;0.208943;-1.02453;5.67983;1.09162;5.79597;-0.0013406;6.70301;-0.0231854;0.0929595
239;0.208942;-1.02472;5.67963;1.09181;5.79616;-0.0013406;6.70301;-0.0233778;0.0931536
240;0.208942;-1.02491;5.67944;1.09201;5.79636;-0.0013406;6.70301;-0.0235703;0.0933477
241;0.208942;-1.0251;5.67925;1.0922;5.79655;-0.0013406;6.70301;-0.0237627;0.0935418
242;0.208941;-1.0253;5.67906;1.0924;5.79675;-0.0013406;6.70301;-0.0239551;0.0937359
243;0.208941;-1.02549;5.67886;1.09259;5.79694;-0.0013406;6.70301;-0.0241476;0.09393
244;0.208941;-1.02568;5.67867;1.09278;5.79713;-0.0013406;6.70301;-0.02434;0.0941241
245;0.208941;-1.02587;5.67848;1.09298;5.79733;-0.0013406;6.70301;-0.0245325;0.0943183
246;0.20894;-1.02607;5.67828;1.09317;5.79752;-0.0013406;6.70301;-0.0247249;0.0945124
247;0.20894;-1.02626;5.67809;1.09337;5.79772;-0.0013406;6.70301;-0.0249174;0.0947065
248;0.20894;-1.02645;5.6779;1.09356;5.79791;-0.0013406;6.70301;-0.0251098;0.0949007
249;0.208939;-1.02664;5.67771;1.09375;5.7981;-0.0013406;6.70301;-0.0253023;0.0950948
250;0.208939;-1.02684;5.67751;1.09395;5.7983;-0.0013406;6.70301;-0.0254948;0.095289
251;0.208939;-1.02703;5.67732;1.09414;5.79849;-0.0013406;6.70301;-0.0256873;0.0954831
252;0.208938;-1.02722;5.67713;1.09434;5.79869;-0.0013406;6.70301;-0.0258797;0.0956773
253;0.208938;-1.02741;5.67694;1.09453;5.79888;-0.0013406;6.70301;-0.0260722;0.0958714
254;0.208938;-1.02761;5.67674;1.09472;5.79907;-0.0013406;6.70301;-0.0262647;0.0960656
255;0.208938;-1.0278;5.67655;1.09492;5.79927;-0.0013406;6.70301;-0.0264572;0.0962598
256;0.208937;-1.02799;5.67636;1.09511;5.79946;-0.0013406;6.70301;-0.0266497;0.0964539
257;0.208937;-1.02818;5.67616;1.09531;5.79966;-0.0013406;6.70301;-0.0268422;0.0966481
258;0.208937;-1.02838;5.67597;1.0955;5.79985;-0.0013406;6.70301;-0.0270348;0.0968423
259;0.208936;-1.02857;5.67578;1.0957;5.80004;-0.0013406;6.70301;-0.0272273;0.0970365
260;0.208936;-1.02876;5.67559;1.09589;5.80024;-0.0013406;6.70301;-0.0274198;0.0972307
261;0.208936;-1.02895;5.67539;1.09608;5.80043;-0.0013406;6.70301;-0.0276123;0.0974249
262;0.208935;-1.02915;5.6752;1.09628;5.80062;-0.0013406;6.70301;-0.0278049;0.0976191
